tile_id row_start row_num col_start col_num nnz bypass_cache_l bypass_cache_r use_victim_cache
3016 1120 16 384 64 1 1 1 0
3017 1120 16 448 64 3 1 1 0
3018 1120 16 512 64 1 1 1 0
3019 1120 16 576 64 2 1 1 0
3020 1120 16 640 64 1 1 1 0
3021 1120 16 704 64 1 1 1 0
3023 1120 16 832 64 5 1 1 0
3025 1120 16 960 64 2 1 1 0
3026 1120 16 1024 64 4 1 1 0
3027 1120 16 1088 64 6 1 1 0
3028 1120 16 1152 64 1 1 1 0
3029 1120 16 1216 64 2 1 1 0
3031 1120 16 1344 64 1 1 1 0
3032 1120 16 1408 64 2 1 1 0
3033 1120 16 1472 64 3 1 1 0
3034 1120 16 1536 64 4 1 1 0
3035 1120 16 1600 64 2 1 1 0
3038 1120 16 1792 64 2 1 1 0
3039 1120 16 1856 64 1 1 1 0
3040 1120 16 1920 64 2 1 1 0
3041 1120 16 1984 64 2 1 1 0
3043 1120 16 2112 64 2 1 1 0
3044 1120 16 2176 64 3 1 1 0
3045 1120 16 2240 64 7 1 1 0
3046 1120 16 2304 64 4 1 1 0
3048 1120 16 2432 64 1 1 1 0
3049 1120 16 2496 64 1 1 1 0
3051 1120 16 2624 64 2 1 1 0
3053 1136 16 0 64 2 1 1 0
3054 1136 16 64 64 2 1 1 0
3059 1136 16 384 64 1 1 1 0
3060 1136 16 448 64 1 1 1 0
3064 1136 16 704 64 3 1 1 0
3065 1136 16 768 64 1 1 1 0
3068 1136 16 960 64 4 1 1 0
3070 1136 16 1088 64 1 1 1 0
3071 1136 16 1152 64 2 1 1 0
3072 1136 16 1216 64 2 1 1 0
3073 1136 16 1280 64 1 1 1 0
3074 1136 16 1344 64 2 1 1 0
3076 1136 16 1472 64 2 1 1 0
3077 1136 16 1536 64 1 1 1 0
3078 1136 16 1600 64 3 1 1 0
3080 1136 16 1728 64 1 1 1 0
3082 1136 16 1856 64 2 1 1 0
3084 1136 16 1984 64 1 1 1 0
3085 1136 16 2048 64 1 1 1 0
3086 1136 16 2112 64 1 1 1 0
3087 1136 16 2176 64 3 1 1 0
3088 1136 16 2240 64 5 1 1 0
3089 1136 16 2304 64 3 1 1 0
3090 1136 16 2368 64 2 1 1 0
3092 1136 16 2496 64 1 1 1 0
3093 1136 16 2560 64 1 1 1 0
3095 1136 16 2688 20 1 1 1 0
3096 1152 16 0 64 2 1 1 0
3097 1152 16 64 64 4 1 1 0
3098 1152 16 128 64 1 1 1 0
3099 1152 16 192 64 2 1 1 0
3100 1152 16 256 64 3 1 1 0
3101 1152 16 320 64 1 1 1 0
3102 1152 16 384 64 1 1 1 0
3104 1152 16 512 64 1 1 1 0
3105 1152 16 576 64 1 1 1 0
3106 1152 16 640 64 1 1 1 0
3107 1152 16 704 64 3 1 1 0
3108 1152 16 768 64 3 1 1 0
3109 1152 16 832 64 2 1 1 0
3110 1152 16 896 64 3 1 1 0
3111 1152 16 960 64 3 1 1 0
3112 1152 16 1024 64 1 1 1 0
3115 1152 16 1216 64 1 1 1 0
3116 1152 16 1280 64 1 1 1 0
3117 1152 16 1344 64 3 1 1 0
3119 1152 16 1472 64 1 1 1 0
3120 1152 16 1536 64 1 1 1 0
3121 1152 16 1600 64 1 1 1 0
3122 1152 16 1664 64 2 1 1 0
3123 1152 16 1728 64 1 1 1 0
3126 1152 16 1920 64 1 1 1 0
3127 1152 16 1984 64 1 1 1 0
3129 1152 16 2112 64 2 1 1 0
3131 1152 16 2240 64 4 1 1 0
3133 1152 16 2368 64 2 1 1 0
3134 1152 16 2432 64 1 1 1 0
3135 1152 16 2496 64 3 1 1 0
3136 1152 16 2560 64 1 1 1 0
3140 1168 16 64 64 2 1 1 0
3141 1168 16 128 64 2 1 1 0
3142 1168 16 192 64 1 1 1 0
3143 1168 16 256 64 4 1 1 0
3144 1168 16 320 64 1 1 1 0
3145 1168 16 384 64 4 1 1 0
3146 1168 16 448 64 7 1 1 0
3147 1168 16 512 64 3 1 1 0
3148 1168 16 576 64 1 1 1 0
3149 1168 16 640 64 4 1 1 0
3150 1168 16 704 64 1 1 1 0
3151 1168 16 768 64 2 1 1 0
3152 1168 16 832 64 3 1 1 0
3153 1168 16 896 64 1 1 1 0
3154 1168 16 960 64 2 1 1 0
3155 1168 16 1024 64 1 1 1 0
3156 1168 16 1088 64 2 1 1 0
3157 1168 16 1152 64 2 1 1 0
3158 1168 16 1216 64 1 1 1 0
3159 1168 16 1280 64 2 1 1 0
3160 1168 16 1344 64 3 1 1 0
3162 1168 16 1472 64 2 1 1 0
3163 1168 16 1536 64 4 1 1 0
3165 1168 16 1664 64 3 1 1 0
3166 1168 16 1728 64 3 1 1 0
3167 1168 16 1792 64 3 1 1 0
3168 1168 16 1856 64 3 1 1 0
3169 1168 16 1920 64 4 1 1 0
3170 1168 16 1984 64 1 1 1 0
3173 1168 16 2176 64 1 1 1 0
3175 1168 16 2304 64 3 1 1 0
3176 1168 16 2368 64 1 1 1 0
3177 1168 16 2432 64 2 1 1 0
3182 1184 16 0 64 1 1 1 0
3183 1184 16 64 64 1 1 1 0
3186 1184 16 256 64 4 1 1 0
3187 1184 16 320 64 1 1 1 0
3190 1184 16 512 64 1 1 1 0
3193 1184 16 704 64 1 1 1 0
3195 1184 16 832 64 4 1 1 0
3196 1184 16 896 64 1 1 1 0
3198 1184 16 1024 64 4 1 1 0
3199 1184 16 1088 64 1 1 1 0
3200 1184 16 1152 64 5 1 1 0
3203 1184 16 1344 64 4 1 1 0
3204 1184 16 1408 64 1 1 1 0
3206 1184 16 1536 64 3 1 1 0
3207 1184 16 1600 64 2 1 1 0
3208 1184 16 1664 64 2 1 1 0
3209 1184 16 1728 64 1 1 1 0
3213 1184 16 1984 64 2 1 1 0
3214 1184 16 2048 64 1 1 1 0
3217 1184 16 2240 64 2 1 1 0
3218 1184 16 2304 64 4 1 1 0
3221 1184 16 2496 64 1 1 1 0
3222 1184 16 2560 64 3 1 1 0
3223 1184 16 2624 64 1 1 1 0
3226 1200 16 64 64 2 1 1 0
3227 1200 16 128 64 1 1 1 0
3228 1200 16 192 64 1 1 1 0
3229 1200 16 256 64 2 1 1 0
3230 1200 16 320 64 2 1 1 0
3231 1200 16 384 64 1 1 1 0
3232 1200 16 448 64 3 1 1 0
3234 1200 16 576 64 1 1 1 0
3236 1200 16 704 64 1 1 1 0
3241 1200 16 1024 64 1 1 1 0
3242 1200 16 1088 64 2 1 1 0
3243 1200 16 1152 64 3 1 1 0
3244 1200 16 1216 64 1 1 1 0
3245 1200 16 1280 64 2 1 1 0
3246 1200 16 1344 64 2 1 1 0
3247 1200 16 1408 64 2 1 1 0
3248 1200 16 1472 64 3 1 1 0
3250 1200 16 1600 64 2 1 1 0
3251 1200 16 1664 64 2 1 1 0
3252 1200 16 1728 64 3 1 1 0
3253 1200 16 1792 64 3 1 1 0
3254 1200 16 1856 64 1 1 1 0
3258 1200 16 2112 64 1 1 1 0
3259 1200 16 2176 64 2 1 1 0
3260 1200 16 2240 64 1 1 1 0
3261 1200 16 2304 64 1 1 1 0
3262 1200 16 2368 64 2 1 1 0
3263 1200 16 2432 64 1 1 1 0
3264 1200 16 2496 64 2 1 1 0
3266 1200 16 2624 64 1 1 1 0
3268 1216 16 0 64 1 1 1 0
3269 1216 16 64 64 1 1 1 0
3270 1216 16 128 64 1 1 1 0
3271 1216 16 192 64 2 1 1 0
3274 1216 16 384 64 1 1 1 0
3276 1216 16 512 64 2 1 1 0
3277 1216 16 576 64 2 1 1 0
3278 1216 16 640 64 3 1 1 0
3279 1216 16 704 64 1 1 1 0
3280 1216 16 768 64 3 1 1 0
3281 1216 16 832 64 2 1 1 0
3282 1216 16 896 64 1 1 1 0
3283 1216 16 960 64 2 1 1 0
3284 1216 16 1024 64 3 1 1 0
3285 1216 16 1088 64 3 1 1 0
3286 1216 16 1152 64 1 1 1 0
3287 1216 16 1216 64 4 1 1 0
3288 1216 16 1280 64 4 1 1 0
3289 1216 16 1344 64 3 1 1 0
3290 1216 16 1408 64 1 1 1 0
3291 1216 16 1472 64 3 1 1 0
3292 1216 16 1536 64 4 1 1 0
3293 1216 16 1600 64 3 1 1 0
3295 1216 16 1728 64 2 1 1 0
3296 1216 16 1792 64 2 1 1 0
3297 1216 16 1856 64 1 1 1 0
3298 1216 16 1920 64 5 1 1 0
3301 1216 16 2112 64 7 1 1 0
3306 1216 16 2432 64 5 1 1 0
3307 1216 16 2496 64 2 1 1 0
3308 1216 16 2560 64 2 1 1 0
3311 1232 16 0 64 1 1 1 0
3313 1232 16 128 64 1 1 1 0
3315 1232 16 256 64 3 1 1 0
3318 1232 16 448 64 1 1 1 0
3319 1232 16 512 64 1 1 1 0
3320 1232 16 576 64 1 1 1 0
3322 1232 16 704 64 4 1 1 0
3323 1232 16 768 64 1 1 1 0
3324 1232 16 832 64 1 1 1 0
3327 1232 16 1024 64 2 1 1 0
3328 1232 16 1088 64 4 1 1 0
3332 1232 16 1344 64 2 1 1 0
3333 1232 16 1408 64 2 1 1 0
3337 1232 16 1664 64 5 1 1 0
3338 1232 16 1728 64 1 1 1 0
3341 1232 16 1920 64 3 1 1 0
3342 1232 16 1984 64 1 1 1 0
3343 1232 16 2048 64 1 1 1 0
3344 1232 16 2112 64 3 1 1 0
3345 1232 16 2176 64 1 1 1 0
3349 1232 16 2432 64 2 1 1 0
3351 1232 16 2560 64 2 1 1 0
3354 1248 16 0 64 1 1 1 0
3355 1248 16 64 64 2 1 1 0
3356 1248 16 128 64 1 1 1 0
3357 1248 16 192 64 2 1 1 0
3358 1248 16 256 64 3 1 1 0
3359 1248 16 320 64 2 1 1 0
3360 1248 16 384 64 1 1 1 0
3361 1248 16 448 64 4 1 1 0
3362 1248 16 512 64 2 1 1 0
3363 1248 16 576 64 2 1 1 0
3364 1248 16 640 64 4 1 1 0
3367 1248 16 832 64 1 1 1 0
3369 1248 16 960 64 3 1 1 0
3370 1248 16 1024 64 2 1 1 0
3371 1248 16 1088 64 2 1 1 0
3372 1248 16 1152 64 2 1 1 0
3373 1248 16 1216 64 1 1 1 0
3374 1248 16 1280 64 1 1 1 0
3375 1248 16 1344 64 1 1 1 0
3376 1248 16 1408 64 1 1 1 0
3377 1248 16 1472 64 2 1 1 0
3378 1248 16 1536 64 1 1 1 0
3379 1248 16 1600 64 2 1 1 0
3381 1248 16 1728 64 1 1 1 0
3385 1248 16 1984 64 1 1 1 0
3387 1248 16 2112 64 2 1 1 0
3388 1248 16 2176 64 1 1 1 0
3389 1248 16 2240 64 4 1 1 0
3390 1248 16 2304 64 1 1 1 0
3393 1248 16 2496 64 5 1 1 0
3395 1248 16 2624 64 6 1 1 0
3397 1264 16 0 64 1 1 1 0
3399 1264 16 128 64 1 1 1 0
3400 1264 16 192 64 3 1 1 0
3401 1264 16 256 64 1 1 1 0
3402 1264 16 320 64 1 1 1 0
3403 1264 16 384 64 2 1 1 0
3404 1264 16 448 64 1 1 1 0
3406 1264 16 576 64 1 1 1 0
3407 1264 16 640 64 2 1 1 0
3408 1264 16 704 64 6 1 1 0
3410 1264 16 832 64 1 1 1 0
3411 1264 16 896 64 1 1 1 0
3412 1264 16 960 64 1 1 1 0
3414 1264 16 1088 64 4 1 1 0
3416 1264 16 1216 64 1 1 1 0
3417 1264 16 1280 64 1 1 1 0
3419 1264 16 1408 64 1 1 1 0
3420 1264 16 1472 64 2 1 1 0
3422 1264 16 1600 64 2 1 1 0
3425 1264 16 1792 64 1 1 1 0
3426 1264 16 1856 64 1 1 1 0
3427 1264 16 1920 64 5 1 1 0
3428 1264 16 1984 64 3 1 1 0
3430 1264 16 2112 64 4 1 1 0
3431 1264 16 2176 64 3 1 1 0
3432 1264 16 2240 64 2 1 1 0
3433 1264 16 2304 64 4 1 1 0
3440 1280 16 0 64 1 1 1 0
3441 1280 16 64 64 2 1 1 0
3443 1280 16 192 64 1 1 1 0
3445 1280 16 320 64 1 1 1 0
3447 1280 16 448 64 2 1 1 0
3448 1280 16 512 64 1 1 1 0
3450 1280 16 640 64 2 1 1 0
3451 1280 16 704 64 4 1 1 0
3454 1280 16 896 64 2 1 1 0
3455 1280 16 960 64 3 1 1 0
3457 1280 16 1088 64 1 1 1 0
3458 1280 16 1152 64 3 1 1 0
3459 1280 16 1216 64 1 1 1 0
3460 1280 16 1280 64 4 1 1 0
3461 1280 16 1344 64 4 1 1 0
3463 1280 16 1472 64 1 1 1 0
3465 1280 16 1600 64 3 1 1 0
3466 1280 16 1664 64 1 1 1 0
3467 1280 16 1728 64 5 1 1 0
3471 1280 16 1984 64 1 1 1 0
3473 1280 16 2112 64 1 1 1 0
3474 1280 16 2176 64 1 1 1 0
3475 1280 16 2240 64 1 1 1 0
3476 1280 16 2304 64 2 1 1 0
3477 1280 16 2368 64 1 1 1 0
3478 1280 16 2432 64 1 1 1 0
3480 1280 16 2560 64 1 1 1 0
3483 1296 16 0 64 3 1 1 0
3484 1296 16 64 64 2 1 1 0
3486 1296 16 192 64 1 1 1 0
3487 1296 16 256 64 1 1 1 0
3488 1296 16 320 64 1 1 1 0
3489 1296 16 384 64 2 1 1 0
3490 1296 16 448 64 5 1 1 0
3492 1296 16 576 64 3 1 1 0
3494 1296 16 704 64 3 1 1 0
3495 1296 16 768 64 3 1 1 0
3496 1296 16 832 64 3 1 1 0
3497 1296 16 896 64 2 1 1 0
3498 1296 16 960 64 3 1 1 0
3499 1296 16 1024 64 1 1 1 0
3501 1296 16 1152 64 1 1 1 0
3502 1296 16 1216 64 2 1 1 0
3503 1296 16 1280 64 7 1 1 0
3504 1296 16 1344 64 1 1 1 0
3505 1296 16 1408 64 1 1 1 0
3507 1296 16 1536 64 2 1 1 0
3508 1296 16 1600 64 2 1 1 0
3509 1296 16 1664 64 2 1 1 0
3510 1296 16 1728 64 1 1 1 0
3511 1296 16 1792 64 1 1 1 0
3512 1296 16 1856 64 5 1 1 0
3513 1296 16 1920 64 3 1 1 0
3514 1296 16 1984 64 1 1 1 0
3515 1296 16 2048 64 3 1 1 0
3516 1296 16 2112 64 2 1 1 0
3517 1296 16 2176 64 1 1 1 0
3522 1296 16 2496 64 2 1 1 0
3525 1296 16 2688 20 2 1 1 0
3526 1312 16 0 64 4 1 1 0
3528 1312 16 128 64 1 1 1 0
3530 1312 16 256 64 1 1 1 0
3531 1312 16 320 64 1 1 1 0
3533 1312 16 448 64 2 1 1 0
3534 1312 16 512 64 2 1 1 0
3536 1312 16 640 64 1 1 1 0
3538 1312 16 768 64 1 1 1 0
3539 1312 16 832 64 1 1 1 0
3540 1312 16 896 64 3 1 1 0
3541 1312 16 960 64 1 1 1 0
3542 1312 16 1024 64 2 1 1 0
3543 1312 16 1088 64 2 1 1 0
3545 1312 16 1216 64 1 1 1 0
3546 1312 16 1280 64 9 1 1 0
3547 1312 16 1344 64 1 1 1 0
3549 1312 16 1472 64 1 1 1 0
3552 1312 16 1664 64 4 1 1 0
3553 1312 16 1728 64 1 1 1 0
3557 1312 16 1984 64 2 1 1 0
3558 1312 16 2048 64 2 1 1 0
3559 1312 16 2112 64 1 1 1 0
3560 1312 16 2176 64 2 1 1 0
3561 1312 16 2240 64 3 1 1 0
3563 1312 16 2368 64 1 1 1 0
3565 1312 16 2496 64 1 1 1 0
3567 1312 16 2624 64 3 1 1 0
3570 1328 16 64 64 4 1 1 0
3571 1328 16 128 64 1 1 1 0
3572 1328 16 192 64 1 1 1 0
3573 1328 16 256 64 1 1 1 0
3575 1328 16 384 64 1 1 1 0
3576 1328 16 448 64 1 1 1 0
3577 1328 16 512 64 1 1 1 0
3578 1328 16 576 64 1 1 1 0
3579 1328 16 640 64 1 1 1 0
3580 1328 16 704 64 2 1 1 0
3582 1328 16 832 64 3 1 1 0
3584 1328 16 960 64 2 1 1 0
3585 1328 16 1024 64 1 1 1 0
3587 1328 16 1152 64 1 1 1 0
3588 1328 16 1216 64 2 1 1 0
3589 1328 16 1280 64 2 1 1 0
3590 1328 16 1344 64 1 1 1 0
3591 1328 16 1408 64 2 1 1 0
3592 1328 16 1472 64 1 1 1 0
3593 1328 16 1536 64 4 1 1 0
3594 1328 16 1600 64 1 1 1 0
3595 1328 16 1664 64 2 1 1 0
3596 1328 16 1728 64 1 1 1 0
3597 1328 16 1792 64 3 1 1 0
3598 1328 16 1856 64 2 1 1 0
3599 1328 16 1920 64 4 1 1 0
3600 1328 16 1984 64 5 1 1 0
3601 1328 16 2048 64 3 1 1 0
3602 1328 16 2112 64 2 1 1 0
3603 1328 16 2176 64 1 1 1 0
3605 1328 16 2304 64 2 1 1 0
3606 1328 16 2368 64 2 1 1 0
3612 1344 16 0 64 6 1 1 0
3613 1344 16 64 64 9 1 1 0
3614 1344 16 128 64 7 1 1 0
3615 1344 16 192 64 5 1 1 0
3616 1344 16 256 64 4 1 1 0
3617 1344 16 320 64 9 1 1 0
3618 1344 16 384 64 1 1 1 0
3619 1344 16 448 64 4 1 1 0
3620 1344 16 512 64 3 1 1 0
3621 1344 16 576 64 6 1 1 0
3622 1344 16 640 64 6 1 1 0
3623 1344 16 704 64 8 1 1 0
3624 1344 16 768 64 6 1 1 0
3625 1344 16 832 64 4 1 1 0
3626 1344 16 896 64 6 1 1 0
3627 1344 16 960 64 4 1 1 0
3628 1344 16 1024 64 5 1 1 0
3629 1344 16 1088 64 4 1 1 0
3630 1344 16 1152 64 7 1 1 0
3631 1344 16 1216 64 3 1 1 0
3632 1344 16 1280 64 7 1 1 0
3633 1344 16 1344 64 3 1 1 0
3634 1344 16 1408 64 4 1 1 0
3635 1344 16 1472 64 6 1 1 0
3636 1344 16 1536 64 7 1 1 0
3637 1344 16 1600 64 5 1 1 0
3638 1344 16 1664 64 21 1 1 0
3639 1344 16 1728 64 39 1 1 0
3640 1344 16 1792 64 1 1 1 0
3641 1344 16 1856 64 1 1 1 0
3642 1344 16 1920 64 3 1 1 0
3643 1344 16 1984 64 2 1 1 0
3645 1344 16 2112 64 3 1 1 0
3647 1344 16 2240 64 3 1 1 0
3648 1344 16 2304 64 1 1 1 0
3650 1344 16 2432 64 1 1 1 0
3652 1344 16 2560 64 2 1 1 0
3653 1344 16 2624 64 1 1 1 0
3655 1360 16 0 64 2 1 1 0
3656 1360 16 64 64 1 1 1 0
3659 1360 16 256 64 1 1 1 0
3660 1360 16 320 64 1 1 1 0
3662 1360 16 448 64 2 1 1 0
3663 1360 16 512 64 3 1 1 0
3665 1360 16 640 64 2 1 1 0
3666 1360 16 704 64 1 1 1 0
3667 1360 16 768 64 2 1 1 0
3668 1360 16 832 64 1 1 1 0
3669 1360 16 896 64 1 1 1 0
3670 1360 16 960 64 2 1 1 0
3672 1360 16 1088 64 1 1 1 0
3673 1360 16 1152 64 2 1 1 0
3674 1360 16 1216 64 1 1 1 0
3676 1360 16 1344 64 4 1 1 0
3677 1360 16 1408 64 1 1 1 0
3678 1360 16 1472 64 3 1 1 0
3679 1360 16 1536 64 1 1 1 0
3680 1360 16 1600 64 3 1 1 0
3681 1360 16 1664 64 2 1 1 0
3682 1360 16 1728 64 1 1 1 0
3684 1360 16 1856 64 5 1 1 0
3685 1360 16 1920 64 2 1 1 0
3687 1360 16 2048 64 1 1 1 0
3688 1360 16 2112 64 1 1 1 0
3690 1360 16 2240 64 2 1 1 0
3693 1360 16 2432 64 2 1 1 0
3694 1360 16 2496 64 3 1 1 0
3695 1360 16 2560 64 1 1 1 0
3701 1376 16 192 64 2 1 1 0
3702 1376 16 256 64 2 1 1 0
3703 1376 16 320 64 1 1 1 0
3704 1376 16 384 64 1 1 1 0
3709 1376 16 704 64 4 1 1 0
3710 1376 16 768 64 2 1 1 0
3711 1376 16 832 64 1 1 1 0
3713 1376 16 960 64 2 1 1 0
3714 1376 16 1024 64 1 1 1 0
3716 1376 16 1152 64 1 1 1 0
3717 1376 16 1216 64 1 1 1 0
3719 1376 16 1344 64 4 1 1 0
3721 1376 16 1472 64 1 1 1 0
3722 1376 16 1536 64 1 1 1 0
3724 1376 16 1664 64 1 1 1 0
3726 1376 16 1792 64 3 1 1 0
3730 1376 16 2048 64 4 1 1 0
3731 1376 16 2112 64 1 1 1 0
3732 1376 16 2176 64 4 1 1 0
3733 1376 16 2240 64 1 1 1 0
3734 1376 16 2304 64 1 1 1 0
3735 1376 16 2368 64 1 1 1 0
3738 1376 16 2560 64 5 1 1 0
3739 1376 16 2624 64 1 1 1 0
3741 1392 16 0 64 1 1 1 0
3742 1392 16 64 64 2 1 1 0
3744 1392 16 192 64 2 1 1 0
3745 1392 16 256 64 1 1 1 0
3748 1392 16 448 64 1 1 1 0
3749 1392 16 512 64 1 1 1 0
3751 1392 16 640 64 1 1 1 0
3752 1392 16 704 64 2 1 1 0
3754 1392 16 832 64 2 1 1 0
3755 1392 16 896 64 2 1 1 0
3756 1392 16 960 64 1 1 1 0
3757 1392 16 1024 64 1 1 1 0
3759 1392 16 1152 64 2 1 1 0
3760 1392 16 1216 64 1 1 1 0
3762 1392 16 1344 64 3 1 1 0
3763 1392 16 1408 64 1 1 1 0
3764 1392 16 1472 64 4 1 1 0
3765 1392 16 1536 64 1 1 1 0
3766 1392 16 1600 64 1 1 1 0
3770 1392 16 1856 64 2 1 1 0
3771 1392 16 1920 64 1 1 1 0
3773 1392 16 2048 64 2 1 1 0
3774 1392 16 2112 64 1 1 1 0
3775 1392 16 2176 64 4 1 1 0
3776 1392 16 2240 64 2 1 1 0
3777 1392 16 2304 64 2 1 1 0
3778 1392 16 2368 64 5 1 1 0
3783 1392 16 2688 20 1 1 1 0
3784 1408 16 0 64 3 1 1 0
3785 1408 16 64 64 2 1 1 0
3786 1408 16 128 64 1 1 1 0
3787 1408 16 192 64 3 1 1 0
3788 1408 16 256 64 1 1 1 0
3789 1408 16 320 64 7 1 1 0
3790 1408 16 384 64 2 1 1 0
3791 1408 16 448 64 1 1 1 0
3792 1408 16 512 64 3 1 1 0
3793 1408 16 576 64 1 1 1 0
3795 1408 16 704 64 2 1 1 0
3796 1408 16 768 64 2 1 1 0
3797 1408 16 832 64 3 1 1 0
3798 1408 16 896 64 1 1 1 0
3799 1408 16 960 64 2 1 1 0
3800 1408 16 1024 64 1 1 1 0
3801 1408 16 1088 64 2 1 1 0
3802 1408 16 1152 64 1 1 1 0
3804 1408 16 1280 64 1 1 1 0
3805 1408 16 1344 64 2 1 1 0
3806 1408 16 1408 64 6 1 1 0
3807 1408 16 1472 64 2 1 1 0
3808 1408 16 1536 64 3 1 1 0
3809 1408 16 1600 64 2 1 1 0
3810 1408 16 1664 64 2 1 1 0
3811 1408 16 1728 64 2 1 1 0
3812 1408 16 1792 64 6 1 1 0
3814 1408 16 1920 64 13 1 1 0
3816 1408 16 2048 64 2 1 1 0
3818 1408 16 2176 64 1 1 1 0
3819 1408 16 2240 64 5 1 1 0
3820 1408 16 2304 64 1 1 1 0
3821 1408 16 2368 64 3 1 1 0
3822 1408 16 2432 64 1 1 1 0
3830 1424 16 192 64 1 1 1 0
3833 1424 16 384 64 1 1 1 0
3834 1424 16 448 64 1 1 1 0
3836 1424 16 576 64 1 1 1 0
3838 1424 16 704 64 1 1 1 0
3840 1424 16 832 64 1 1 1 0
3841 1424 16 896 64 1 1 1 0
3842 1424 16 960 64 3 1 1 0
3843 1424 16 1024 64 3 1 1 0
3845 1424 16 1152 64 1 1 1 0
3849 1424 16 1408 64 2 1 1 0
3850 1424 16 1472 64 2 1 1 0
3852 1424 16 1600 64 2 1 1 0
3853 1424 16 1664 64 3 1 1 0
3854 1424 16 1728 64 2 1 1 0
3855 1424 16 1792 64 1 1 1 0
3857 1424 16 1920 64 2 1 1 0
3858 1424 16 1984 64 1 1 1 0
3859 1424 16 2048 64 2 1 1 0
3862 1424 16 2240 64 1 1 1 0
3863 1424 16 2304 64 2 1 1 0
3864 1424 16 2368 64 1 1 1 0
3865 1424 16 2432 64 1 1 1 0
3866 1424 16 2496 64 3 1 1 0
3868 1424 16 2624 64 3 1 1 0
3870 1440 16 0 64 2 1 1 0
3871 1440 16 64 64 1 1 1 0
3872 1440 16 128 64 1 1 1 0
3873 1440 16 192 64 2 1 1 0
3874 1440 16 256 64 1 1 1 0
3875 1440 16 320 64 2 1 1 0
3876 1440 16 384 64 2 1 1 0
3877 1440 16 448 64 2 1 1 0
3878 1440 16 512 64 1 1 1 0
3879 1440 16 576 64 1 1 1 0
3880 1440 16 640 64 3 1 1 0
3881 1440 16 704 64 3 1 1 0
3883 1440 16 832 64 1 1 1 0
3885 1440 16 960 64 2 1 1 0
3886 1440 16 1024 64 2 1 1 0
3887 1440 16 1088 64 2 1 1 0
3889 1440 16 1216 64 3 1 1 0
3890 1440 16 1280 64 2 1 1 0
3891 1440 16 1344 64 2 1 1 0
3892 1440 16 1408 64 3 1 1 0
3894 1440 16 1536 64 1 1 1 0
3895 1440 16 1600 64 1 1 1 0
3896 1440 16 1664 64 4 1 1 0
3900 1440 16 1920 64 4 1 1 0
3901 1440 16 1984 64 3 1 1 0
3905 1440 16 2240 64 6 1 1 0
3906 1440 16 2304 64 1 1 1 0
3907 1440 16 2368 64 1 1 1 0
3908 1440 16 2432 64 1 1 1 0
3910 1440 16 2560 64 1 1 1 0
3911 1440 16 2624 64 2 1 1 0
3913 1456 16 0 64 1 1 1 0
3915 1456 16 128 64 2 1 1 0
3917 1456 16 256 64 2 1 1 0
3920 1456 16 448 64 1 1 1 0
3921 1456 16 512 64 1 1 1 0
3923 1456 16 640 64 1 1 1 0
3924 1456 16 704 64 2 1 1 0
3925 1456 16 768 64 1 1 1 0
3926 1456 16 832 64 1 1 1 0
3928 1456 16 960 64 3 1 1 0
3929 1456 16 1024 64 2 1 1 0
3930 1456 16 1088 64 1 1 1 0
3931 1456 16 1152 64 1 1 1 0
3932 1456 16 1216 64 2 1 1 0
3934 1456 16 1344 64 2 1 1 0
3935 1456 16 1408 64 3 1 1 0
3936 1456 16 1472 64 3 1 1 0
3937 1456 16 1536 64 1 1 1 0
3938 1456 16 1600 64 4 1 1 0
3939 1456 16 1664 64 3 1 1 0
3941 1456 16 1792 64 2 1 1 0
3942 1456 16 1856 64 1 1 1 0
3943 1456 16 1920 64 1 1 1 0
3945 1456 16 2048 64 1 1 1 0
3946 1456 16 2112 64 4 1 1 0
3947 1456 16 2176 64 1 1 1 0
3948 1456 16 2240 64 1 1 1 0
3949 1456 16 2304 64 5 1 1 0
3952 1456 16 2496 64 1 1 1 0
3953 1456 16 2560 64 1 1 1 0
3958 1472 16 128 64 1 1 1 0
3959 1472 16 192 64 1 1 1 0
3960 1472 16 256 64 3 1 1 0
3961 1472 16 320 64 1 1 1 0
3962 1472 16 384 64 2 1 1 0
3964 1472 16 512 64 2 1 1 0
3965 1472 16 576 64 3 1 1 0
3966 1472 16 640 64 2 1 1 0
3967 1472 16 704 64 4 1 1 0
3969 1472 16 832 64 2 1 1 0
3970 1472 16 896 64 2 1 1 0
3971 1472 16 960 64 3 1 1 0
3972 1472 16 1024 64 5 1 1 0
3973 1472 16 1088 64 2 1 1 0
3974 1472 16 1152 64 1 1 1 0
3975 1472 16 1216 64 1 1 1 0
3976 1472 16 1280 64 1 1 1 0
3977 1472 16 1344 64 3 1 1 0
3978 1472 16 1408 64 2 1 1 0
3979 1472 16 1472 64 1 1 1 0
3980 1472 16 1536 64 1 1 1 0
3981 1472 16 1600 64 1 1 1 0
3982 1472 16 1664 64 4 1 1 0
3983 1472 16 1728 64 3 1 1 0
3984 1472 16 1792 64 1 1 1 0
3985 1472 16 1856 64 4 1 1 0
3986 1472 16 1920 64 1 1 1 0
3987 1472 16 1984 64 1 1 1 0
3988 1472 16 2048 64 3 1 1 0
3989 1472 16 2112 64 3 1 1 0
3990 1472 16 2176 64 2 1 1 0
3991 1472 16 2240 64 1 1 1 0
3992 1472 16 2304 64 3 1 1 0
3993 1472 16 2368 64 1 1 1 0
